id,target,horizon,model,window,universe,features,eval_on,coverage,n,days,blocks,acc,null,skill,ci_lo,ci_hi,deff,agreement,day_acc,by_day,k,sel,calls_up,trials,se,bar,passes
I_relative_42_ens_lh_v2_no_market,relative,42,ens_lh,expanding,liquid,v2_no_market,relative,0.05,35424,882,21,0.5544263775971093,0.5020607497741644,0.05236562782294496,0.5047578028944298,0.6035061829868581,90.23584429785186,0.6766441086602107,0.48639455782312924,"           day   n       acc   frac_up      y_up
0   2021-03-03  35  0.285714  0.228571  0.600000
1   2021-03-04  35  0.400000  0.228571  0.600000
2   2021-03-05  35  0.342857  0.285714  0.600000
3   2021-03-08  35  0.314286  0.257143  0.657143
4   2021-03-09  35  0.342857  0.228571  0.657143
..         ...  ..       ...       ...       ...
877 2024-08-27  44  0.750000  0.568182  0.500000
878 2024-08-28  44  0.704545  0.568182  0.409091
879 2024-08-29  44  0.659091  0.545455  0.386364
880 2024-08-30  44  0.659091  0.500000  0.431818
881 2024-09-03  44  0.545455  0.568182  0.386364

[882 rows x 5 columns]",,,,377,0.02519091328888476,0.08676977217786189,False
I_relative_42_ens_lh_v2_no_market,relative,42,ens_lh,expanding,liquid,v2_no_market,relative,0.02,14004,882,21,0.560982576406741,0.5536275349900028,0.007355041416738151,0.5055834937234019,0.6157846197251651,44.118680163906404,0.6659012017505415,0.5861678004535147,"           day   n       acc   frac_up      y_up
0   2021-03-03  14  0.357143  0.428571  0.500000
1   2021-03-04  14  0.500000  0.428571  0.357143
2   2021-03-05  14  0.500000  0.500000  0.285714
3   2021-03-08  14  0.500000  0.357143  0.428571
4   2021-03-09  14  0.571429  0.285714  0.428571
..         ...  ..       ...       ...       ...
877 2024-08-27  17  0.823529  0.294118  0.352941
878 2024-08-28  17  0.764706  0.176471  0.176471
879 2024-08-29  17  0.823529  0.235294  0.176471
880 2024-08-30  17  0.764706  0.352941  0.235294
881 2024-09-03  17  0.705882  0.352941  0.176471

[882 rows x 5 columns]",,,,378,0.02811253214330692,0.09685486794364645,False
I_relative_42_ens_lh_v2_no_market,relative,42,ens_lh,expanding,liquid,v2_no_market,relative,0.01,6883,882,21,0.5860816504431208,0.5807060874618626,0.005375562981258186,0.5299932696992999,0.6455442133650467,24.038295191647855,0.736981697440881,0.6893424036281179,"           day  n       acc   frac_up      y_up
0   2021-03-03  7  0.428571  0.428571  0.428571
1   2021-03-04  7  0.714286  0.571429  0.285714
2   2021-03-05  7  0.428571  0.571429  0.285714
3   2021-03-08  7  0.428571  0.571429  0.571429
4   2021-03-09  7  0.714286  0.428571  0.142857
..         ... ..       ...       ...       ...
877 2024-08-27  8  0.750000  0.000000  0.250000
878 2024-08-28  8  0.875000  0.125000  0.000000
879 2024-08-29  8  1.000000  0.000000  0.000000
880 2024-08-30  8  0.875000  0.125000  0.000000
881 2024-09-03  8  0.875000  0.125000  0.000000

[882 rows x 5 columns]",,,,379,0.02947728154738439,0.1015793811808421,False
I_relative_42_ens_lh_v2_no_market,relative,42,ens_lh,expanding,liquid,v2_no_market,relative,,8820,882,21,0.5675736961451248,0.55,0.017573696145124718,0.5134863945578231,0.6210969387755102,27.253689730159156,0.5,0.7312925170068028,,5.0,balanced,0.5,380,0.02745166944328753,0.09462006486022854,False
I_relative_42_ens_lh_v2_no_market,relative,42,ens_lh,expanding,liquid,v2_no_market,relative,,17640,882,21,0.5646825396825397,0.5361111111111111,0.02857142857142858,0.5130328798185941,0.6160997732426304,49.82609846168974,0.5,0.6587301587301587,,10.0,balanced,0.5,381,0.026292574853070485,0.09064495784637737,False
I_relative_42_ens_lh_v2_no_market,relative,42,ens_lh,expanding,liquid,v2_no_market,relative,,35280,882,21,0.5570294784580498,0.5121315192743764,0.04489795918367345,0.5093459467120182,0.6034304138321995,83.88973539836144,0.5,0.5793650793650794,,20.0,balanced,0.5,382,0.02400113957147484,0.08276336737230258,False
I_relative_42_ens_lh_v2_no_market,relative,42,ens_lh,expanding,liquid,v2_no_market,relative,,70560,882,21,0.5431122448979592,0.503968253968254,0.03914399092970522,0.4992268990929705,0.5850602324263038,141.5080328188242,0.5,0.5,,40.0,balanced,0.5,383,0.021896258503401343,0.07552168423729502,False
I_relative_42_ens_lh_v2_no_market,relative,42,ens_lh,expanding,liquid,v2_no_market,relative,,141120,882,21,0.5355583900226757,0.5207766439909297,0.01478174603174598,0.4968780116213152,0.5723233772675737,218.04195893936176,0.5,0.3877551020408163,,80.0,balanced,0.5,384,0.01924626674649451,0.066396231465761,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,1.0,830525,1008,48,0.5329761295566058,0.5443592908100298,-0.011383161253423979,0.5171155877326684,0.5485120013683104,214.55425504563837,0.7670946792719142,0.7271825396825397,"            day    n       acc   frac_up      y_up
0    2021-02-01  699  0.493562  0.283262  0.500715
1    2021-02-02  699  0.452074  0.284692  0.520744
2    2021-02-03  699  0.419170  0.261803  0.562232
3    2021-02-04  700  0.414286  0.272857  0.552857
4    2021-02-05  701  0.409415  0.258203  0.563481
...         ...  ...       ...       ...       ...
1003 2025-01-29  898  0.590200  0.772829  0.496659
1004 2025-01-30  897  0.618729  0.773690  0.510591
1005 2025-01-31  898  0.584633  0.778396  0.496659
1006 2025-02-03  898  0.590200  0.777283  0.507795
1007 2025-02-04  899  0.604004  0.768632  0.503893

[1008 rows x 5 columns]",,,,385,0.008009289192765801,0.027636674919138286,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,0.5,414995,1008,48,0.5475535849829516,0.5540572777985276,-0.0065036928155760565,0.5246772998052676,0.5701109169858525,225.45566726861637,0.8253797877488771,0.685515873015873,"            day    n       acc   frac_up      y_up
0    2021-02-01  349  0.527221  0.200573  0.461318
1    2021-02-02  349  0.484241  0.194842  0.492837
2    2021-02-03  349  0.415473  0.148997  0.561605
3    2021-02-04  350  0.414286  0.151429  0.542857
4    2021-02-05  350  0.385714  0.157143  0.565714
...         ...  ...       ...       ...       ...
1003 2025-01-29  449  0.661470  0.864143  0.614699
1004 2025-01-30  448  0.703125  0.861607  0.654018
1005 2025-01-31  449  0.661470  0.864143  0.628062
1006 2025-02-03  449  0.654788  0.884187  0.623608
1007 2025-02-04  449  0.690423  0.846325  0.639198

[1008 rows x 5 columns]",,,,386,0.011590208464434927,0.04000162741286242,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,0.25,207241,1008,48,0.5568589227035191,0.5505233037864129,0.006335618917106212,0.5299694486663914,0.5833745693589959,153.77265056781172,0.8121501664300462,0.6577380952380952,"            day    n       acc   frac_up      y_up
0    2021-02-01  174  0.609195  0.183908  0.344828
1    2021-02-02  174  0.517241  0.178161  0.454023
2    2021-02-03  174  0.471264  0.143678  0.488506
3    2021-02-04  175  0.411429  0.142857  0.537143
4    2021-02-05  175  0.428571  0.160000  0.525714
...         ...  ...       ...       ...       ...
1003 2025-01-29  224  0.732143  0.843750  0.665179
1004 2025-01-30  224  0.754464  0.825893  0.696429
1005 2025-01-31  224  0.732143  0.852679  0.700893
1006 2025-02-03  224  0.723214  0.866071  0.696429
1007 2025-02-04  224  0.772321  0.839286  0.727679

[1008 rows x 5 columns]",,,,387,0.01362375527872564,0.04703027942743225,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,0.1,82572,1008,48,0.5708714818582571,0.5354115196434627,0.035459962214794416,0.538409908222378,0.6036337813487069,88.50070877030629,0.7572806468111251,0.5793650793650794,"            day   n       acc   frac_up      y_up
0    2021-02-01  69  0.666667  0.246377  0.289855
1    2021-02-02  69  0.521739  0.217391  0.463768
2    2021-02-03  69  0.536232  0.202899  0.434783
3    2021-02-04  70  0.457143  0.228571  0.485714
4    2021-02-05  70  0.485714  0.214286  0.528571
...         ...  ..       ...       ...       ...
1003 2025-01-29  89  0.808989  0.730337  0.696629
1004 2025-01-30  89  0.808989  0.730337  0.764045
1005 2025-01-31  89  0.797753  0.764045  0.764045
1006 2025-02-03  89  0.808989  0.786517  0.775281
1007 2025-02-04  89  0.775281  0.707865  0.730337

[1008 rows x 5 columns]",,,,388,0.016638743144471668,0.05745069287076269,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,0.05,40985,1008,48,0.5757960229352203,0.5081127241673783,0.06768329876784196,0.5396344642017358,0.61008896983274,50.96874971153472,0.705475063717402,0.5654761904761905,"            day   n       acc   frac_up      y_up
0    2021-02-01  34  0.676471  0.323529  0.294118
1    2021-02-02  34  0.500000  0.323529  0.470588
2    2021-02-03  34  0.529412  0.264706  0.441176
3    2021-02-04  35  0.400000  0.342857  0.485714
4    2021-02-05  35  0.485714  0.342857  0.457143
...         ...  ..       ...       ...       ...
1003 2025-01-29  44  0.818182  0.613636  0.613636
1004 2025-01-30  44  0.795455  0.590909  0.704545
1005 2025-01-31  44  0.818182  0.659091  0.795455
1006 2025-02-03  44  0.863636  0.681818  0.727273
1007 2025-02-04  44  0.772727  0.568182  0.704545

[1008 rows x 5 columns]",,,,389,0.017973088171174538,0.06207135179260487,True
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,0.02,16227,1008,48,0.5869846552042891,0.5456338201762495,0.0413508350280396,0.5474160269068057,0.6239249423989107,24.92810461830664,0.6905498764676811,0.5982142857142857,"            day   n       acc   frac_up      y_up
0    2021-02-01  13  0.538462  0.615385  0.307692
1    2021-02-02  13  0.461538  0.538462  0.461538
2    2021-02-03  13  0.461538  0.461538  0.384615
3    2021-02-04  14  0.285714  0.500000  0.500000
4    2021-02-05  14  0.428571  0.571429  0.428571
...         ...  ..       ...       ...       ...
1003 2025-01-29  17  0.941176  0.411765  0.352941
1004 2025-01-30  17  0.823529  0.352941  0.529412
1005 2025-01-31  17  0.882353  0.411765  0.529412
1006 2025-02-03  17  0.882353  0.411765  0.529412
1007 2025-02-04  17  0.764706  0.294118  0.529412

[1008 rows x 5 columns]",,,,390,0.019517580482679858,0.06741987486440425,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,0.01,7972,1008,48,0.6048670346211741,0.5805318615153036,0.024335173105870522,0.5599631012950592,0.6455965583340811,16.319143940602036,0.7517479213907786,0.6884920634920635,"            day  n       acc   frac_up      y_up
0    2021-02-01  6  0.666667  0.500000  0.166667
1    2021-02-02  6  0.500000  0.500000  0.333333
2    2021-02-03  6  0.666667  0.666667  0.333333
3    2021-02-04  7  0.285714  0.714286  0.285714
4    2021-02-05  7  0.428571  0.857143  0.285714
...         ... ..       ...       ...       ...
1003 2025-01-29  8  1.000000  0.125000  0.125000
1004 2025-01-30  8  1.000000  0.250000  0.250000
1005 2025-01-31  8  0.875000  0.125000  0.250000
1006 2025-02-03  8  0.875000  0.125000  0.250000
1007 2025-02-04  8  0.875000  0.000000  0.125000

[1008 rows x 5 columns]",,,,391,0.021845269652811715,0.07547663996541795,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,,10080,1008,48,0.6047619047619047,0.54375,0.06101190476190477,0.5679563492063492,0.6408754960317461,15.044667886363365,0.5,0.6785714285714286,,5.0,balanced,0.5,392,0.01860182316974411,0.06428409987472662,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,,20160,1008,48,0.5923611111111111,0.5360119047619047,0.05634920634920637,0.5592745535714285,0.6244146825396825,22.356137919164667,0.5,0.6547619047619048,,10.0,balanced,0.5,393,0.01661737983884029,0.057438519006892313,False
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,,40320,1008,48,0.5743551587301587,0.5112599206349207,0.0630952380952381,0.542406994047619,0.6050365823412698,39.76470459932312,0.5,0.5753968253968254,,20.0,balanced,0.5,394,0.015976935789196615,0.055236548367837875,True
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,,80640,1008,48,0.5611607142857142,0.5043898809523809,0.056770833333333326,0.5310137648809524,0.5905760168650793,71.65958800345196,0.5,0.5089285714285714,,40.0,balanced,0.5,395,0.015194452036767067,0.052542431686113486,True
I_relative_21_ens_lh_v2_all,relative,21,ens_lh,expanding,liquid,v2_all,relative,,161280,1008,48,0.5494109623015873,0.5172681051587301,0.03214285714285714,0.5209136284722222,0.5771141803075397,126.7220993437071,0.5,0.4246031746031746,,80.0,balanced,0.5,396,0.014336875468193231,0.049587412810975125,False
I_relative_42_ens_lh_v2_all,relative,42,ens_lh,expanding,liquid,v2_all,relative,1.0,717587,882,21,0.5245120103903778,0.5551006358810848,-0.030588625490707066,0.5004496772304962,0.5481026621214139,445.58276791003124,0.7474647979438167,0.6938775510204082,"           day    n       acc   frac_up      y_up
0   2021-03-03  713  0.326788  0.273492  0.660589
1   2021-03-04  713  0.326788  0.304348  0.652174
2   2021-03-05  713  0.353436  0.336606  0.652174
3   2021-03-08  712  0.338483  0.330056  0.679775
4   2021-03-09  711  0.368495  0.351617  0.682138
..         ...  ...       ...       ...       ...
877 2024-08-27  892  0.552691  0.795964  0.543722
878 2024-08-28  891  0.529742  0.836139  0.534231
879 2024-08-29  893  0.518477  0.839866  0.533035
880 2024-08-30  895  0.517318  0.820112  0.527374
881 2024-09-03  894  0.511186  0.819911  0.525727

[882 rows x 5 columns]",,,,397,0.01215637369666269,0.042054504484026076,False
I_relative_42_ens_lh_v2_all,relative,42,ens_lh,expanding,liquid,v2_all,relative,0.5,358570,882,21,0.5348383858103021,0.5621050283068857,-0.027266642496583615,0.5019367300828262,0.5680238959384667,421.4224276064882,0.7995720296111252,0.63718820861678,"           day    n       acc   frac_up      y_up
0   2021-03-03  356  0.227528  0.109551  0.775281
1   2021-03-04  356  0.272472  0.160112  0.741573
2   2021-03-05  356  0.294944  0.224719  0.699438
3   2021-03-08  356  0.278090  0.202247  0.710674
4   2021-03-09  355  0.287324  0.225352  0.723944
..         ...  ...       ...       ...       ...
877 2024-08-27  446  0.576233  0.874439  0.544843
878 2024-08-28  445  0.550562  0.885393  0.525843
879 2024-08-29  446  0.533632  0.903587  0.517937
880 2024-08-30  447  0.543624  0.874720  0.521253
881 2024-09-03  447  0.514541  0.892617  0.505593

[882 rows x 5 columns]",,,,398,0.01685897088154093,0.05833521608215204,False
I_relative_42_ens_lh_v2_all,relative,42,ens_lh,expanding,liquid,v2_all,relative,0.25,179070,882,21,0.5440777349639806,0.5574914837772939,-0.013413748813313253,0.5055529490861234,0.5813932972831583,278.56057412943574,0.7810998556313387,0.6383219954648526,"           day    n       acc   frac_up      y_up
0   2021-03-03  178  0.191011  0.056180  0.797753
1   2021-03-04  178  0.264045  0.101124  0.780899
2   2021-03-05  178  0.269663  0.191011  0.730337
3   2021-03-08  178  0.258427  0.151685  0.769663
4   2021-03-09  177  0.299435  0.203390  0.757062
..         ...  ...       ...       ...       ...
877 2024-08-27  223  0.600897  0.847534  0.573991
878 2024-08-28  222  0.554054  0.869369  0.522523
879 2024-08-29  223  0.569507  0.865471  0.542601
880 2024-08-30  223  0.573991  0.834081  0.542601
881 2024-09-03  223  0.511211  0.860987  0.497758

[882 rows x 5 columns]",,,,399,0.01934702760128441,0.06695839062933788,False
I_relative_42_ens_lh_v2_all,relative,42,ens_lh,expanding,liquid,v2_all,relative,0.1,71345,882,21,0.5481673558062934,0.5329034970915971,0.015263858714696266,0.5034988046262141,0.5920004539586623,151.60099429759308,0.7274221827650831,0.5827664399092971,"           day   n       acc   frac_up      y_up
0   2021-03-03  71  0.197183  0.098592  0.760563
1   2021-03-04  71  0.323944  0.154930  0.690141
2   2021-03-05  71  0.323944  0.211268  0.690141
3   2021-03-08  71  0.352113  0.169014  0.676056
4   2021-03-09  71  0.366197  0.239437  0.704225
..         ...  ..       ...       ...       ...
877 2024-08-27  89  0.640449  0.764045  0.539326
878 2024-08-28  89  0.584270  0.775281  0.449438
879 2024-08-29  89  0.595506  0.797753  0.483146
880 2024-08-30  89  0.584270  0.707865  0.494382
881 2024-09-03  89  0.449438  0.820225  0.359551

[882 rows x 5 columns]",,,,400,0.02257695136031842,0.07815320487511358,False
I_relative_42_ens_lh_v2_all,relative,42,ens_lh,expanding,liquid,v2_all,relative,0.05,35424,882,21,0.5559225383920506,0.5035286811201445,0.05239385727190615,0.5077609827262147,0.6033023714919346,87.66879699054257,0.6798392688284975,0.4988662131519274,"           day   n       acc   frac_up      y_up
0   2021-03-03  35  0.257143  0.142857  0.714286
1   2021-03-04  35  0.457143  0.257143  0.571429
2   2021-03-05  35  0.485714  0.314286  0.428571
3   2021-03-08  35  0.400000  0.257143  0.628571
4   2021-03-09  35  0.485714  0.314286  0.600000
..         ...  ..       ...       ...       ...
877 2024-08-27  44  0.681818  0.636364  0.454545
878 2024-08-28  44  0.681818  0.636364  0.454545
879 2024-08-29  44  0.681818  0.681818  0.454545
880 2024-08-30  44  0.727273  0.545455  0.500000
881 2024-09-03  44  0.522727  0.704545  0.409091

[882 rows x 5 columns]",,,,401,0.02437280325656118,0.08438737010706242,False
I_relative_42_ens_lh_v2_all,relative,42,ens_lh,expanding,liquid,v2_all,relative,0.02,14004,882,21,0.5726221079691517,0.5448443301913739,0.02777777777777779,0.5189934732554021,0.6291302483100183,45.019562277730515,0.6818186798528935,0.5884353741496599,"           day   n       acc   frac_up      y_up
0   2021-03-03  14  0.500000  0.285714  0.500000
1   2021-03-04  14  0.571429  0.500000  0.500000
2   2021-03-05  14  0.500000  0.500000  0.428571
3   2021-03-08  14  0.642857  0.571429  0.500000
4   2021-03-09  14  0.642857  0.571429  0.500000
..         ...  ..       ...       ...       ...
877 2024-08-27  17  0.705882  0.470588  0.411765
878 2024-08-28  17  0.764706  0.352941  0.235294
879 2024-08-29  17  0.823529  0.294118  0.235294
880 2024-08-30  17  0.823529  0.294118  0.235294
881 2024-09-03  17  0.705882  0.470588  0.294118

[882 rows x 5 columns]",,,,402,0.028096116085361268,0.097299020987443,False
